HNI, 19, 3, 0.863636363636, 0.136363636364, 0.328358208955, 22.0
HNH, 1, 5, 0.166666666667, 0.833333333333, 0.260869565217, 6.0
HNK, 7, 2, 0.777777777778, 0.222222222222, 0.214285714286, 9.0
HNM, 7, 2, 0.777777777778, 0.222222222222, 0.473684210526, 9.0
HNL, 56, 1, 0.982456140351, 0.0175438596491, 0.532710280374, 57.0
HNN, 1, 13, 0.0714285714286, 0.928571428571, 0.333333333333, 14.0
HNQ, 0, 15, 0.0, 1.0, 0.326086956522, 15.0
HNP, 0, 1, 0.0, 1.0, 0.0149253731343, 1.0
HNS, 0, 11, 0.0, 1.0, 0.234042553191, 11.0
HNR, 6, 15, 0.285714285714, 0.714285714286, 0.428571428571, 21.0
HNT, 1, 10, 0.0909090909091, 0.909090909091, 0.229166666667, 11.0
HNW, 7, 0, 1.0, 0.0, 0.35, 7.0
HNV, 11, 2, 0.846153846154, 0.153846153846, 0.188405797101, 13.0
HNY, 0, 18, 0.0, 1.0, 0.545454545455, 18.0
SRC, 10, 0, 1.0, 0.0, 0.294117647059, 10.0
SRA, 179, 1, 0.994444444444, 0.00555555555556, 0.627177700348, 180.0
SRF, 74, 2, 0.973684210526, 0.0263157894737, 0.484076433121, 76.0
SRG, 0, 45, 0.0, 1.0, 0.202702702703, 45.0
SRD, 46, 28, 0.621621621622, 0.378378378378, 0.373737373737, 74.0
SRE, 105, 57, 0.648148148148, 0.351851851852, 0.645418326693, 162.0
SRK, 38, 35, 0.520547945205, 0.479452054795, 0.44512195122, 73.0
SRH, 13, 18, 0.41935483871, 0.58064516129, 0.378048780488, 31.0
SRI, 99, 2, 0.980198019802, 0.019801980198, 0.531578947368, 101.0
SRN, 17, 20, 0.459459459459, 0.540540540541, 0.270072992701, 37.0
SRL, 229, 2, 0.991341991342, 0.00865800865801, 0.604712041885, 231.0
SRM, 35, 0, 1.0, 0.0, 0.573770491803, 35.0
SRR, 47, 31, 0.602564102564, 0.397435897436, 0.450867052023, 78.0
SRS, 32, 29, 0.524590163934, 0.475409836066, 0.340782122905, 61.0
SRP, 0, 10, 0.0, 1.0, 0.0641025641026, 10.0
RHK, 14, 3, 0.823529411765, 0.176470588235, 0.447368421053, 17.0
SRV, 99, 1, 0.99, 0.01, 0.45045045045, 100.0
SRW, 28, 0, 1.0, 0.0, 0.509090909091, 28.0
SRT, 26, 28, 0.481481481481, 0.518518518519, 0.303370786517, 54.0
SRY, 29, 23, 0.557692307692, 0.442307692308, 0.452173913043, 52.0
WSP, 0, 3, 0.0, 1.0, 0.0681818181818, 3.0
NMV, 37, 1, 0.973684210526, 0.0263157894737, 0.520547945205, 38.0
NMW, 4, 0, 1.0, 0.0, 0.285714285714, 4.0
NMT, 8, 4, 0.666666666667, 0.333333333333, 0.218181818182, 12.0
TDH, 8, 9, 0.470588235294, 0.529411764706, 0.2125, 17.0
NMR, 17, 0, 1.0, 0.0, 0.459459459459, 17.0
NMS, 12, 5, 0.705882352941, 0.294117647059, 0.369565217391, 17.0
NMP, 0, 5, 0.0, 1.0, 0.113636363636, 5.0
NMQ, 13, 3, 0.8125, 0.1875, 0.666666666667, 16.0
